city,year,total_traffic_accidents,city_code,city_latitude,city_longitude
São Tomás de Aquino,2012,2,2109,-20.779063,-47.096195
São Tomás de Aquino,2013,2,2109,-20.779063,-47.096195
São Tomás de Aquino,2014,1,2109,-20.779063,-47.096195
São Tomás de Aquino,2017,1,2109,-20.779063,-47.096195
São Tomás de Aquino,2018,1,2109,-20.779063,-47.096195
São Tomás de Aquino,2020,1,2109,-20.779063,-47.096195
São Tomás de Aquino,2021,1,2109,-20.779063,-47.096195
São Tomás de Aquino,2022,2,2109,-20.779063,-47.096195
São Vicente de Minas,2010,3,2110,-21.704217,-44.443064
São Vicente de Minas,2012,1,2110,-21.704217,-44.443064
São Vicente de Minas,2013,1,2110,-21.704217,-44.443064
São Vicente de Minas,2014,2,2110,-21.704217,-44.443064
São Vicente de Minas,2015,1,2110,-21.704217,-44.443064
São Vicente de Minas,2021,3,2110,-21.704217,-44.443064
São Vicente de Minas,2022,1,2110,-21.704217,-44.443064
São Vicente de Minas,2023,2,2110,-21.704217,-44.443064
Tabuleiro,2010,2,2141,-21.363248,-43.238055
Tabuleiro,2011,2,2141,-21.363248,-43.238055
Tabuleiro,2012,3,2141,-21.363248,-43.238055
Tabuleiro,2014,3,2141,-21.363248,-43.238055
Tabuleiro,2015,3,2141,-21.363248,-43.238055
Tabuleiro,2016,3,2141,-21.363248,-43.238055
Tabuleiro,2017,7,2141,-21.363248,-43.238055
Tabuleiro,2020,1,2141,-21.363248,-43.238055
Tabuleiro,2021,2,2141,-21.363248,-43.238055
Tabuleiro,2022,4,2141,-21.363248,-43.238055
Tabuleiro,2023,3,2141,-21.363248,-43.238055
